ความชื้นสัมพัทธ์(เปอร์เซ็นต์),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
รายวัน ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ที่,สถานี,เดือน/ปี,วันที่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,เฉลี่ย
,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
1243  ,328301-ลำปาง สกษ. จ.ลำปาง,Jul-22,86,89,82,79,80,84,85,86,84,88,87,83,91,92,84,79,78,76,79,89,89,91,85,88,84,79,75,74,84,81,92,84
1244  ,328301-ลำปาง สกษ. จ.ลำปาง,Aug-22,86,89,82,87,88,91,93,89,95,86,87,94,89,84,91,93,88,86,85,86,90,90,85,81,95,95,90,82,86,82,79,88
1245  ,328301-ลำปาง สกษ. จ.ลำปาง,Sep-22,91,84,84,85,91,84,88,87,89,95,95,89,93,86,85,88,84,85,85,88,84,87,90,91,92,93,90,86,83,91,-,88
1246  ,328301-ลำปาง สกษ. จ.ลำปาง,Oct-22,96,95,91,89,92,89,87,86,86,95,86,85,85,92,82,83,83,81,78,80,85,86,86,83,82,82,88,88,82,79,83,86
1247  ,328301-ลำปาง สกษ. จ.ลำปาง,Nov-22,83,81,80,80,82,80,79,83,78,78,79,80,79,79,82,82,83,88,86,89,85,82,81,91,87,88,89,94,86,85,-,83
1248  ,328301-ลำปาง สกษ. จ.ลำปาง,Dec-22,90,90,87,84,83,85,85,86,83,85,83,83,82,86,80,80,79,73,81,77,76,78,80,79,81,82,84,77,78,79,81,82
1249  ,328301-ลำปาง สกษ. จ.ลำปาง,Jan-23,79,76,83,80,77,71,68,75,74,72,79,78,73,71,71,70,74,76,76,75,73,71,69,70,71,73,74,72,74,69,72,74
1250  ,328301-ลำปาง สกษ. จ.ลำปาง,Feb-23,69,69,67,75,77,68,59,64,68,61,60,63,61,60,67,71,86,75,68,69,68,66,62,64,65,61,60,65,-,-,-,67
1251  ,328301-ลำปาง สกษ. จ.ลำปาง,Mar-23,61,61,60,62,62,64,61,58,58,60,65,69,84,74,67,69,72,72,74,69,65,58,51,55,61,59,54,53,54,57,55,63
1252  ,328301-ลำปาง สกษ. จ.ลำปาง,Apr-23,58,58,51,49,57,58,59,54,58,59,55,54,57,57,58,53,59,58,51,54,58,59,58,57,56,64,64,62,60,69,-,57
1253  ,328301-ลำปาง สกษ. จ.ลำปาง,May-23,69,68,73,67,62,56,57,64,80,76,72,89,83,91,88,85,72,67,71,70,67,71,75,75,71,67,75,72,77,76,78,73
1254  ,328301-ลำปาง สกษ. จ.ลำปาง,Jun-23,75,76,75,73,75,82,86,85,88,83,83,78,84,83,77,81,77,78,82,85,88,80,74,82,85,87,82,84,84,83,-,81
1255  ,328301-ลำปาง สกษ. จ.ลำปาง,Jul-23,81,89,91,88,81,79,75,77,84,86,88,87,74,73,75,80,78,82,82,84,78,76,84,81,81,80,77,74,85,84,94,82
1256  ,328301-ลำปาง สกษ. จ.ลำปาง,Aug-23,94,89,86,87,88,90,95,96,91,81,79,81,77,77,85,89,80,74,74,79,84,84,82,84,85,79,83,82,79,84,85,84
1257  ,328301-ลำปาง สกษ. จ.ลำปาง,Sep-23,81,88,79,83,89,91,85,86,90,92,89,91,90,86,89,94,94,90,89,83,83,86,80,83,86,84,89,94,97,94,-,88
1258  ,328301-ลำปาง สกษ. จ.ลำปาง,Oct-23,90,92,86,83,85,89,93,91,93,96,92,87,87,91,88,90,84,83,85,83,88,87,89,84,83,87,86,92,90,90,90,88
1259  ,328301-ลำปาง สกษ. จ.ลำปาง,Nov-23,89,87,86,88,85,85,86,87,87,83,85,86,88,86,86,83,79,74,76,79,82,80,84,83,81,77,80,77,79,80,-,83
1260  ,328301-ลำปาง สกษ. จ.ลำปาง,Dec-23,80,82,80,79,79,83,82,85,83,80,83,83,84,84,80,78,82,83,78,76,82,71,76,72,73,75,78,74,75,77,75,79
1261  ,329201-ลำพูน จ.ลำพูน,Jan-14,81,80,80,82,79,77,74,76,77,78,76,76,75,73,77,76,77,75,73,75,69,72,70,70,74,72,71,73,72,71,72,75
1262  ,329201-ลำพูน จ.ลำพูน,Feb-14,71,67,64,63,64,64,65,64,63,66,67,60,62,60,60,64,59,56,57,61,63,64,61,57,54,55,54,56,-,-,-,61
1263  ,329201-ลำพูน จ.ลำพูน,Mar-14,56,53,53,50,51,51,48,48,52,52,51,49,49,49,51,48,48,48,47,47,48,64,70,70,60,58,56,55,52,47,49,53
1264  ,329201-ลำพูน จ.ลำพูน,Apr-14,50,50,55,70,73,61,56,60,64,60,63,64,62,61,65,65,61,58,60,61,62,63,64,59,54,57,60,56,60,75,-,61
1265  ,329201-ลำพูน จ.ลำพูน,May-14,76,68,76,70,75,80,82,71,60,69,68,66,72,64,76,71,70,75,84,79,65,64,70,63,64,67,71,76,83,76,73,72
1266  ,329201-ลำพูน จ.ลำพูน,Jun-14,82,77,67,67,69,81,77,73,72,74,70,74,78,83,83,85,83,80,76,70,68,64,63,64,78,74,69,71,63,68,-,73
1267  ,329201-ลำพูน จ.ลำพูน,Jul-14,62,60,62,65,66,65,78,90,85,80,86,80,86,83,83,77,75,80,77,71,77,80,86,74,77,77,84,80,76,73,73,77
1268  ,329201-ลำพูน จ.ลำพูน,Aug-14,70,68,69,75,83,86,84,81,78,74,72,68,76,88,82,75,73,81,80,87,82,86,75,74,78,78,83,84,87,87,91,79
1269  ,329201-ลำพูน จ.ลำพูน,Sep-14,84,87,94,86,78,78,78,75,75,78,76,76,81,77,74,81,76,84,81,74,83,78,76,80,85,88,80,76,85,81,-,80
1270  ,329201-ลำพูน จ.ลำพูน,Oct-14,79,78,77,77,82,82,76,76,79,77,76,86,76,77,79,78,73,78,75,83,84,92,85,85,79,79,80,82,76,80,81,80
1271  ,329201-ลำพูน จ.ลำพูน,Nov-14,78,77,84,76,92,96,87,82,81,81,78,76,76,77,76,76,77,74,74,72,75,73,76,73,75,76,75,74,71,72,-,78
1272  ,329201-ลำพูน จ.ลำพูน,Dec-14,72,72,77,82,82,78,74,73,72,71,74,74,70,75,74,74,74,77,74,75,72,64,73,73,74,73,74,72,72,72,72,74
1273  ,329201-ลำพูน จ.ลำพูน,Jan-15,70,68,68,68,70,68,70,80,96,86,72,64,66,70,72,69,74,71,71,72,72,71,68,67,69,69,69,68,71,68,68,71
1274  ,329201-ลำพูน จ.ลำพูน,Feb-15,65,66,66,68,65,64,66,65,65,64,66,63,53,45,54,61,59,56,59,58,54,51,55,53,53,55,56,49,-,-,-,59
1275  ,329201-ลำพูน จ.ลำพูน,Mar-15,56,54,55,49,46,50,48,46,49,54,56,58,51,40,52,55,56,51,49,51,50,56,60,70,80,69,67,64,68,64,50,55
1276  ,329201-ลำพูน จ.ลำพูน,Apr-15,46,40,52,49,49,55,50,64,72,63,59,69,65,55,48,53,55,49,50,51,47,63,70,80,71,79,68,65,63,57,-,59
1277  ,329201-ลำพูน จ.ลำพูน,May-15,56,55,56,57,63,67,63,64,70,66,60,56,51,56,67,65,67,61,64,74,87,91,94,75,69,66,65,67,67,72,70,66
1278  ,329201-ลำพูน จ.ลำพูน,Jun-15,64,66,75,80,69,60,59,61,68,62,63,62,59,67,75,79,70,69,68,62,62,63,64,61,65,69,83,76,69,61,-,67
1279  ,329201-ลำพูน จ.ลำพูน,Jul-15,63,60,63,57,66,66,64,71,89,77,68,69,74,77,78,74,76,76,75,68,82,80,72,79,70,84,87,88,85,86,85,74
1280  ,329201-ลำพูน จ.ลำพูน,Aug-15,81,84,81,75,76,74,84,80,78,77,79,87,86,82,82,70,75,82,90,85,80,84,76,65,77,73,67,70,73,66,67,78
1281  ,329201-ลำพูน จ.ลำพูน,Sep-15,74,75,77,90,86,83,73,75,71,75,87,85,86,82,83,80,84,94,81,79,75,77,78,74,76,75,73,81,81,79,-,80
1282  ,329201-ลำพูน จ.ลำพูน,Oct-15,84,85,83,80,79,81,80,77,83,88,92,90,85,77,81,77,76,76,72,77,79,79,80,81,81,76,79,78,82,76,77,80
1283  ,329201-ลำพูน จ.ลำพูน,Nov-15,78,76,82,77,75,75,75,77,75,86,85,82,86,79,76,78,75,74,73,75,75,72,77,75,75,75,74,75,73,74,-,77
1284  ,329201-ลำพูน จ.ลำพูน,Dec-15,73,74,72,78,78,74,71,79,77,75,75,71,71,71,73,73,74,69,66,72,72,69,61,69,76,73,72,73,71,76,70,73
1285  ,329201-ลำพูน จ.ลำพูน,Jan-16,68,71,66,71,64,67,65,68,64,60,66,65,69,64,61,61,66,63,62,65,62,62,57,70,83,96,87,83,77,71,67,68
1286  ,329201-ลำพูน จ.ลำพูน,Feb-16,67,66,67,67,66,69,71,63,65,64,62,63,64,63,62,62,59,56,56,56,60,55,55,63,63,74,69,74,64,-,-,63
1287  ,329201-ลำพูน จ.ลำพูน,Mar-16,61,56,57,58,53,55,54,50,50,50,50,53,53,53,52,43,47,48,47,45,46,46,43,51,51,58,56,57,50,50,45,51
1288  ,329201-ลำพูน จ.ลำพูน,Apr-16,48,52,48,46,43,46,45,49,56,49,46,48,49,46,45,45,46,45,53,51,43,45,45,45,47,47,47,47,60,74,-,48
1289  ,329201-ลำพูน จ.ลำพูน,May-16,67,58,60,70,63,57,52,44,44,45,46,44,43,52,56,62,69,69,74,71,81,81,76,72,71,71,66,64,77,86,81,64
1290  ,329201-ลำพูน จ.ลำพูน,Jun-16,89,90,81,85,85,82,72,67,76,77,89,80,78,84,82,80,87,82,73,78,75,72,73,83,88,83,76,72,86,89,-,80
1291  ,329201-ลำพูน จ.ลำพูน,Jul-16,77,84,86,78,84,86,89,87,77,78,82,81,79,75,73,73,74,69,66,82,93,83,82,86,87,79,76,79,90,88,81,81
1292  ,329201-ลำพูน จ.ลำพูน,Aug-16,81,79,76,86,84,85,77,75,74,70,77,80,81,82,94,84,78,78,77,91,82,77,87,82,81,89,93,91,83,86,82,82
1293  ,329201-ลำพูน จ.ลำพูน,Sep-16,78,77,75,75,78,77,84,85,84,81,93,94,87,95,86,84,82,94,86,82,86,80,93,86,90,89,84,80,89,82,-,85
1294  ,329201-ลำพูน จ.ลำพูน,Oct-16,81,90,92,90,88,91,88,83,79,78,80,83,82,82,78,92,84,81,80,79,79,80,80,82,92,89,86,83,90,89,82,84
1295  ,329201-ลำพูน จ.ลำพูน,Nov-16,86,85,82,77,78,78,80,80,87,90,93,85,83,81,80,78,79,80,80,79,78,77,79,75,79,79,77,81,76,76,-,81
1296  ,329201-ลำพูน จ.ลำพูน,Dec-16,77,77,77,79,80,76,72,74,75,77,79,77,76,74,69,85,89,85,85,83,78,76,76,76,77,75,74,73,73,73,73,77
1297  ,329201-ลำพูน จ.ลำพูน,Jan-17,90,85,83,87,91,94,89,88,81,94,96,91,83,80,80,78,78,76,75,75,76,75,82,76,72,73,73,67,72,68,71,81
1298  ,329201-ลำพูน จ.ลำพูน,Feb-17,71,71,70,69,67,64,66,66,68,66,69,69,69,68,65,67,64,66,64,58,54,56,59,53,50,53,56,56,-,-,-,63
1299  ,329201-ลำพูน จ.ลำพูน,Mar-17,54,53,55,54,52,52,51,52,49,52,52,47,48,53,44,45,48,43,44,47,46,46,47,48,46,49,63,60,56,51,53,50
1300  ,329201-ลำพูน จ.ลำพูน,Apr-17,59,78,66,68,66,60,56,61,58,56,55,53,55,73,78,75,88,70,58,60,54,59,58,53,57,58,57,66,73,70,-,63
1301  ,329201-ลำพูน จ.ลำพูน,May-17,66,66,61,58,74,69,70,76,72,75,75,76,77,81,75,88,96,81,76,74,73,75,73,79,73,84,88,79,87,90,89,77
1302  ,329201-ลำพูน จ.ลำพูน,Jun-17,86,87,77,74,73,72,84,87,81,89,81,77,86,80,70,70,71,72,73,75,79,67,67,69,76,77,74,76,80,83,-,77
1303  ,329201-ลำพูน จ.ลำพูน,Jul-17,76,71,79,87,79,73,74,71,75,89,90,86,80,77,76,73,89,83,76,87,92,91,84,79,84,82,79,79,76,77,72,80
1304  ,329201-ลำพูน จ.ลำพูน,Aug-17,69,73,74,69,72,78,85,77,76,76,74,68,70,75,85,96,83,84,86,87,88,78,74,80,88,81,86,78,84,88,83,80
1305  ,329201-ลำพูน จ.ลำพูน,Sep-17,82,78,73,75,86,91,92,85,83,82,76,76,76,78,78,93,88,88,82,78,86,90,88,82,80,83,87,80,89,86,-,83
1306  ,329201-ลำพูน จ.ลำพูน,Oct-17,78,85,92,91,93,88,85,91,86,84,89,82,88,86,85,86,92,92,87,83,81,78,82,90,87,84,87,86,81,80,71,85
1307  ,329201-ลำพูน จ.ลำพูน,Nov-17,79,78,74,71,67,69,84,81,84,78,77,83,82,81,78,82,81,76,78,80,81,84,86,83,79,81,81,85,84,84,-,80
1308  ,329201-ลำพูน จ.ลำพูน,Dec-17,77,77,76,75,77,81,80,82,77,73,77,77,80,72,73,75,76,74,69,65,67,75,76,75,74,80,95,92,88,88,85,78
1309  ,329201-ลำพูน จ.ลำพูน,Jan-18,86,82,81,81,83,82,82,78,75,76,77,80,78,76,76,74,75,74,76,72,71,70,71,70,69,68,70,68,68,66,58,75
1310  ,329201-ลำพูน จ.ลำพูน,Feb-18,63,69,67,69,68,66,68,66,66,67,69,65,67,65,62,59,67,60,61,60,63,63,68,67,60,66,68,62,-,-,-,65
1311  ,329201-ลำพูน จ.ลำพูน,Mar-18,63,56,63,64,56,55,56,56,66,59,59,67,61,53,51,58,53,54,51,45,50,58,60,61,56,54,52,56,55,55,65,57
1312  ,329201-ลำพูน จ.ลำพูน,Apr-18,69,64,69,60,68,69,78,63,63,60,60,57,53,55,57,64,76,75,68,68,64,65,58,68,75,72,73,83,73,72,-,67
1313  ,329201-ลำพูน จ.ลำพูน,May-18,74,91,78,78,71,65,66,68,69,74,80,72,74,69,66,68,71,74,67,74,72,82,73,84,80,78,76,91,88,89,81,76
1314  ,329201-ลำพูน จ.ลำพูน,Jun-18,83,78,72,74,74,73,67,69,80,92,91,85,84,82,80,77,80,79,80,76,73,71,72,77,78,90,87,82,84,72,-,79
1315  ,329201-ลำพูน จ.ลำพูน,Jul-18,69,65,65,72,69,68,66,71,85,73,71,73,84,77,67,70,79,92,87,89,87,87,85,83,93,86,86,89,86,84,78,78
1316  ,329201-ลำพูน จ.ลำพูน,Aug-18,76,75,70,74,87,88,78,73,84,82,79,82,76,72,81,78,90,92,87,79,80,85,85,79,79,84,84,82,78,78,80,80
1317  ,329201-ลำพูน จ.ลำพูน,Sep-18,75,75,87,80,84,80,77,83,84,85,72,76,83,83,83,80,75,87,88,81,80,83,74,73,77,71,73,74,88,86,-,80
1318  ,329201-ลำพูน จ.ลำพูน,Oct-18,79,90,89,84,76,77,79,78,77,84,87,81,79,80,77,80,77,76,77,79,92,91,91,87,83,84,80,80,83,82,84,82
1319  ,329201-ลำพูน จ.ลำพูน,Nov-18,75,74,76,78,77,78,79,78,82,90,83,85,88,84,79,78,78,78,79,79,76,75,77,78,76,73,67,78,74,75,-,78
1320  ,329201-ลำพูน จ.ลำพูน,Dec-18,78,77,78,76,77,76,84,83,78,81,81,86,90,84,81,79,77,79,75,84,87,78,73,75,74,76,75,76,83,85,83,80
1321  ,329201-ลำพูน จ.ลำพูน,Jan-19,78,79,77,77,73,72,75,92,88,83,83,79,78,76,73,73,77,77,77,71,71,73,72,72,72,70,70,70,73,73,72,76
1322  ,329201-ลำพูน จ.ลำพูน,Feb-19,71,75,66,63,59,61,61,60,61,60,65,70,67,63,64,64,56,52,58,59,60,60,58,54,51,57,60,56,-,-,-,61
1323  ,329201-ลำพูน จ.ลำพูน,Mar-19,53,54,52,53,49,47,51,51,51,48,50,55,55,55,56,54,55,55,53,47,44,48,55,53,60,65,63,52,50,50,49,53
1324  ,329201-ลำพูน จ.ลำพูน,Apr-19,41,45,53,52,53,52,45,43,48,46,48,48,47,44,44,43,46,52,45,54,64,65,66,60,56,58,48,46,47,41,-,50
1325  ,329201-ลำพูน จ.ลำพูน,May-19,45,50,48,48,47,51,53,58,56,58,53,59,75,73,80,69,60,60,60,56,65,78,75,73,68,70,69,69,69,86,80,63
1326  ,329201-ลำพูน จ.ลำพูน,Jun-19,81,74,69,64,68,74,75,76,76,72,71,80,77,77,74,71,82,88,83,77,71,66,63,65,75,68,63,63,75,80,-,73
1327  ,329201-ลำพูน จ.ลำพูน,Jul-19,66,77,73,64,63,58,65,71,68,75,64,62,59,63,61,65,64,59,56,62,77,67,78,91,73,80,94,78,67,68,82,69
1328  ,329201-ลำพูน จ.ลำพูน,Aug-19,83,74,65,86,90,87,84,74,84,91,80,80,84,86,81,86,91,79,73,77,86,87,89,86,85,84,77,82,80,87,90,83
1329  ,329201-ลำพูน จ.ลำพูน,Sep-19,87,88,82,76,78,71,72,71,72,74,83,80,79,89,81,77,75,80,87,90,92,83,80,78,79,78,88,81,78,73,-,80
1330  ,329201-ลำพูน จ.ลำพูน,Oct-19,75,78,73,78,79,82,81,78,77,77,81,79,85,92,89,84,81,81,79,75,75,74,77,76,83,81,74,76,77,83,76,79
1331  ,329201-ลำพูน จ.ลำพูน,Nov-19,71,76,82,85,81,75,79,89,82,80,78,80,77,81,75,74,74,74,75,73,74,75,72,72,71,73,74,74,75,74,-,76
1332  ,329201-ลำพูน จ.ลำพูน,Dec-19,73,73,68,70,68,64,63,65,67,70,72,72,73,73,74,74,73,73,72,74,69,67,67,68,70,72,75,76,81,85,78,71
1333  ,329201-ลำพูน จ.ลำพูน,Jan-20,75,74,73,73,69,67,71,75,73,69,66,70,75,72,69,66,65,68,67,66,66,63,60,54,54,47,50,57,59,61,59,65
1334  ,329201-ลำพูน จ.ลำพูน,Feb-20,59,58,54,53,55,54,52,58,55,55,55,50,51,45,48,59,56,55,55,57,54,56,56,57,57,53,53,56,51,-,-,54
1335  ,329201-ลำพูน จ.ลำพูน,Mar-20,52,46,48,52,53,48,48,44,44,47,43,38,43,49,57,61,52,44,47,44,39,43,41,42,43,39,43,45,41,39,41,46
1336  ,329201-ลำพูน จ.ลำพูน,Apr-20,38,38,37,40,38,44,46,44,40,40,43,45,47,52,51,49,40,45,49,49,48,44,46,47,64,81,81,69,83,82,-,51
1337  ,329201-ลำพูน จ.ลำพูน,May-20,77,79,74,68,60,61,65,71,70,68,73,66,65,63,63,62,60,64,65,62,70,62,59,58,54,54,54,59,61,69,78,65
1338  ,329201-ลำพูน จ.ลำพูน,Jun-20,69,66,66,81,79,78,81,84,73,68,64,61,64,80,76,78,87,90,86,77,67,71,77,81,81,82,84,74,67,65,-,75
1339  ,329201-ลำพูน จ.ลำพูน,Jul-20,67,69,72,71,63,64,67,81,79,71,70,78,87,83,75,72,79,83,82,80,84,79,76,74,68,65,68,86,81,76,74,75
1340  ,329201-ลำพูน จ.ลำพูน,Aug-20,74,88,95,90,88,80,79,79,79,82,79,76,81,88,91,81,79,87,87,80,87,91,89,82,77,76,81,75,78,81,82,83
1341  ,329201-ลำพูน จ.ลำพูน,Sep-20,88,81,78,81,79,77,78,83,85,81,78,78,77,84,80,76,77,83,89,91,90,81,83,86,85,76,77,86,84,85,-,82
1342  ,329201-ลำพูน จ.ลำพูน,Oct-20,80,83,88,85,82,83,81,82,76,76,78,76,74,76,83,83,80,73,94,92,89,87,85,83,80,80,88,84,85,95,84,83
1343  ,329201-ลำพูน จ.ลำพูน,Nov-20,82,83,81,80,82,83,82,80,77,73,72,75,75,75,80,78,77,76,77,76,76,74,76,78,77,78,76,75,75,73,-,77
1344  ,329201-ลำพูน จ.ลำพูน,Dec-20,72,75,75,72,72,76,74,76,74,74,73,75,75,77,78,77,76,75,78,77,73,74,77,74,76,75,76,73,72,72,72,75
1345  ,329201-ลำพูน จ.ลำพูน,Jan-21,76,78,78,78,76,76,76,76,73,67,62,63,71,73,71,68,67,72,71,65,67,66,61,63,66,68,68,68,64,70,76,70
1346  ,329201-ลำพูน จ.ลำพูน,Feb-21,67,62,60,61,60,60,66,88,72,68,65,66,64,64,61,63,62,60,63,64,62,60,61,57,49,51,51,53,-,-,-,62
1347  ,329201-ลำพูน จ.ลำพูน,Mar-21,52,53,55,56,56,48,50,45,49,54,60,61,60,59,59,52,53,54,53,53,50,55,61,59,55,56,57,56,50,49,51,54
1348  ,329201-ลำพูน จ.ลำพูน,Apr-21,49,51,66,89,85,88,70,67,64,67,75,76,72,75,70,69,82,79,70,68,65,64,63,61,65,72,77,92,79,72,-,71
1349  ,329201-ลำพูน จ.ลำพูน,May-21,75,82,72,68,69,74,69,69,73,69,65,60,65,62,56,55,63,67,62,66,65,65,70,59,78,77,78,80,86,77,76,69
1350  ,329201-ลำพูน จ.ลำพูน,Jun-21,69,66,67,68,75,73,77,85,85,77,72,72,71,94,87,86,76,70,65,66,70,64,68,68,69,77,79,72,72,68,-,74
1351  ,329201-ลำพูน จ.ลำพูน,Jul-21,80,67,67,67,64,77,84,84,82,88,82,88,78,74,80,83,79,75,81,95,79,83,78,79,78,74,77,76,70,67,66,77
1352  ,329201-ลำพูน จ.ลำพูน,Aug-21,68,66,66,69,74,72,71,64,64,67,73,70,76,80,85,89,86,78,79,82,74,71,63,76,84,76,82,83,85,83,82,75
1353  ,329201-ลำพูน จ.ลำพูน,Sep-21,84,79,77,79,76,80,82,81,92,85,82,73,71,90,86,86,83,83,76,83,82,87,89,87,88,94,90,86,80,77,-,83
1354  ,329201-ลำพูน จ.ลำพูน,Oct-21,81,87,81,78,81,78,83,78,77,83,88,89,83,84,86,93,85,80,89,83,81,85,86,83,82,81,80,84,83,88,82,83
1355  ,329201-ลำพูน จ.ลำพูน,Nov-21,84,82,81,81,80,77,79,79,84,86,78,78,76,83,82,79,77,78,77,76,78,77,80,84,84,78,78,75,76,77,-,79
1356  ,329201-ลำพูน จ.ลำพูน,Dec-21,80,72,73,74,76,71,74,76,78,77,77,79,75,77,74,74,74,74,75,69,73,74,74,74,76,80,76,74,74,76,76,75
1357  ,329201-ลำพูน จ.ลำพูน,Jan-22,75,70,73,71,72,70,72,72,69,70,72,68,72,75,72,84,80,76,80,82,75,66,68,68,67,70,66,62,61,56,58,71
1358  ,329201-ลำพูน จ.ลำพูน,Feb-22,55,53,60,68,91,78,66,66,60,59,61,59,57,62,68,73,76,73,86,69,71,71,69,66,64,64,62,64,-,-,-,67
1359  ,329201-ลำพูน จ.ลำพูน,Mar-22,56,58,59,60,58,56,61,81,71,69,64,65,64,64,66,62,61,57,67,72,75,76,79,67,62,60,60,68,66,66,69,65
1360  ,329201-ลำพูน จ.ลำพูน,Apr-22,62,84,64,61,64,66,85,81,71,68,65,61,60,60,59,60,63,76,82,75,74,69,65,61,59,61,61,61,62,63,-,67
1361  ,329201-ลำพูน จ.ลำพูน,May-22,72,73,68,62,64,70,88,89,83,80,82,74,65,67,68,66,77,89,87,93,98,80,75,82,74,64,68,71,67,72,81,76
1362  ,329201-ลำพูน จ.ลำพูน,Jun-22,79,70,69,78,75,72,68,69,75,70,73,69,65,77,74,75,81,75,65,62,61,60,60,67,68,75,71,69,65,84,-,71
1363  ,329201-ลำพูน จ.ลำพูน,Jul-22,81,71,66,73,75,75,85,77,76,86,83,78,87,90,82,75,74,69,69,87,88,92,84,86,82,76,72,69,77,74,85,79
1364  ,329201-ลำพูน จ.ลำพูน,Aug-22,83,80,75,82,80,83,88,88,87,76,82,89,83,76,83,89,81,77,73,74,84,88,79,77,95,87,85,80,78,74,73,81
1365  ,329201-ลำพูน จ.ลำพูน,Sep-22,84,80,77,76,92,83,80,84,89,92,95,94,87,80,78,78,80,83,75,83,83,88,90,88,89,88,83,80,78,86,-,84
1366  ,329201-ลำพูน จ.ลำพูน,Oct-22,92,86,89,84,84,80,82,81,79,92,88,84,80,87,72,82,76,77,72,74,80,77,84,78,73,75,82,84,78,74,77,81
1367  ,329201-ลำพูน จ.ลำพูน,Nov-22,78,74,73,76,74,77,76,74,75,77,74,76,75,76,77,86,80,85,82,82,80,76,73,78,86,83,85,79,83,80,-,78
1368  ,329201-ลำพูน จ.ลำพูน,Dec-22,85,90,84,84,79,79,79,78,78,79,74,77,77,77,78,81,74,70,69,72,74,74,72,73,76,74,73,75,73,72,72,77
1369  ,329201-ลำพูน จ.ลำพูน,Jan-23,74,74,78,77,76,68,63,71,71,68,73,70,68,68,67,69,69,71,70,71,70,66,65,65,67,69,69,67,74,66,67,70
1370  ,329201-ลำพูน จ.ลำพูน,Feb-23,70,71,61,66,65,58,49,56,59,53,55,57,56,58,61,67,83,71,65,66,61,61,59,61,60,55,59,60,-,-,-,62
1371  ,329201-ลำพูน จ.ลำพูน,Mar-23,61,60,58,58,60,61,58,57,58,57,65,67,87,76,67,65,71,65,69,67,63,56,49,51,54,54,54,46,47,48,53,60
1372  ,329201-ลำพูน จ.ลำพูน,Apr-23,53,48,48,46,50,54,51,50,51,51,49,51,52,52,49,48,52,52,49,54,55,53,58,60,53,60,62,53,47,62,-,52
1373  ,329201-ลำพูน จ.ลำพูน,May-23,63,63,70,67,58,49,50,61,77,70,70,84,87,75,73,77,63,64,66,66,61,67,66,62,56,58,62,63,69,69,75,66
1374  ,329201-ลำพูน จ.ลำพูน,Jun-23,62,59,58,62,67,76,83,79,76,67,73,69,73,79,68,67,60,64,64,62,69,68,61,66,68,74,66,72,70,77,-,69
1375  ,329201-ลำพูน จ.ลำพูน,Jul-23,74,81,84,87,76,67,62,75,80,76,82,79,71,67,64,68,72,67,73,76,73,69,71,65,71,76,64,62,67,72,86,73
1376  ,329201-ลำพูน จ.ลำพูน,Aug-23,88,80,81,82,85,79,90,92,86,73,68,70,69,62,71,82,77,66,70,71,80,82,77,73,72,67,68,67,71,80,79,76
1377  ,329201-ลำพูน จ.ลำพูน,Sep-23,73,83,74,75,85,88,80,82,89,87,82,77,81,84,86,92,90,87,84,82,77,77,74,73,76,81,82,93,96,90,-,83
1378  ,329201-ลำพูน จ.ลำพูน,Oct-23,85,79,76,78,78,84,89,89,87,90,89,87,86,85,79,90,84,80,78,77,85,84,89,83,81,82,84,88,89,87,92,84
1379  ,329201-ลำพูน จ.ลำพูน,Nov-23,86,82,80,82,83,80,79,80,81,80,81,78,76,78,78,80,78,70,72,72,77,78,83,79,78,76,76,75,74,79,-,78
1380  ,329201-ลำพูน จ.ลำพูน,Dec-23,77,79,79,78,78,77,77,80,80,76,77,75,77,79,75,74,76,76,75,74,76,68,72,73,70,74,73,73,72,71,71,75
1381  ,330201-แพร่ จ.แพร่,Jan-14,83,82,84,83,83,81,80,79,81,79,79,75,77,77,77,77,76,72,74,74,71,71,71,71,73,75,73,76,75,75,74,77
1382  ,330201-แพร่ จ.แพร่,Feb-14,74,70,68,67,67,68,71,71,66,71,72,74,73,74,71,77,78,70,64,64,65,69,67,66,63,63,65,65,-,-,-,69
1383  ,330201-แพร่ จ.แพร่,Mar-14,67,67,59,53,59,60,61,66,66,64,67,64,61,61,67,65,62,61,59,54,61,65,67,75,73,66,62,65,64,64,56,63
1384  ,330201-แพร่ จ.แพร่,Apr-14,55,64,63,69,70,66,70,64,62,61,68,72,64,70,64,66,66,65,66,67,65,68,68,58,57,64,69,70,72,79,-,66
1385  ,330201-แพร่ จ.แพร่,May-14,79,70,82,76,82,78,80,79,76,70,69,67,75,68,69,70,72,84,80,73,70,65,66,66,63,73,73,84,87,86,80,74
1386  ,330201-แพร่ จ.แพร่,Jun-14,83,76,72,74,75,75,84,82,81,84,82,83,89,92,83,89,89,87,83,80,76,77,75,79,86,85,79,76,74,85,-,81
1387  ,330201-แพร่ จ.แพร่,Jul-14,87,77,75,73,76,72,88,88,91,89,85,83,89,85,81,78,79,84,87,85,85,88,86,83,76,80,84,86,81,81,81,83
