station,datetime,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31,average
376201-ตาก จ.ตาก,Jul-05,60,62,64,63,64,65,62,64,65,61,59,68,84,79,76,64,58,59,61,62,65,74,75,80,85,84,80,70,73,67,68,68
376201-ตาก จ.ตาก,Aug-05,82,81,72,68,72,68,66,68,72,70,78,69,84,86,79,71,74,88,86,75,70,65,66,62,62,63,58,60,43,59,47,70
376201-ตาก จ.ตาก,Sep-05,72,70,77,75,81,85,87,84,87,79,79,74,79,83,94,87,78,74,81,89,78,68,66,69,67,66,70,76,87,85,-,78
376201-ตาก จ.ตาก,Oct-05,79,79,79,85,83,82,83,84,84,79,78,80,87,89,83,80,78,78,75,77,75,72,79,84,86,89,87,81,85,75,87,81
376201-ตาก จ.ตาก,Nov-05,85,77,79,81,86,80,83,86,85,75,76,76,75,76,79,88,89,83,85,80,80,72,75,76,77,76,77,75,77,75,-,79
376201-ตาก จ.ตาก,Dec-05,75,77,73,77,80,78,70,73,76,74,74,74,71,71,67,66,69,61,65,69,62,58,58,64,68,83,78,75,69,68,68,71
376201-ตาก จ.ตาก,Jan-06,66,68,66,67,61,61,69,67,71,66,68,66,63,58,56,53,44,50,49,48,49,62,62,58,64,64,64,61,59,58,57,60
376201-ตาก จ.ตาก,Feb-06,58,56,57,59,58,69,65,63,63,63,63,73,70,66,54,48,51,62,62,68,68,66,63,61,55,45,47,47,-,-,-,60
376201-ตาก จ.ตาก,Mar-06,56,63,65,56,51,40,38,46,46,46,44,39,37,59,58,53,41,37,47,72,67,48,43,34,46,36,37,46,66,72,70,50
376201-ตาก จ.ตาก,Apr-06,60,53,50,44,41,39,48,60,52,38,39,44,45,52,71,69,59,72,74,73,77,65,67,61,76,70,69,81,86,75,-,60
376201-ตาก จ.ตาก,May-06,66,56,53,48,50,51,55,75,74,63,79,72,63,72,86,80,81,89,94,92,94,94,91,86,80,79,80,76,73,81,80,75
376201-ตาก จ.ตาก,Jun-06,71,72,74,71,71,68,65,63,64,68,71,68,62,60,61,62,60,74,92,89,89,83,78,81,82,85,84,85,79,86,-,74
376201-ตาก จ.ตาก,Jul-06,90,81,69,70,68,82,82,79,82,80,75,67,69,74,72,73,74,82,89,83,72,66,64,63,63,73,73,71,76,76,76,75
376201-ตาก จ.ตาก,Aug-06,87,79,65,69,65,64,64,65,79,83,76,69,69,73,72,73,68,67,67,75,77,80,69,64,65,84,79,79,70,79,87,73
376201-ตาก จ.ตาก,Sep-06,86,84,68,62,64,65,74,69,75,89,86,87,86,86,86,86,89,81,87,84,75,77,83,81,79,91,93,85,85,78,-,81
376201-ตาก จ.ตาก,Oct-06,79,80,91,86,87,86,91,89,90,83,91,87,81,81,81,79,80,80,83,80,80,78,78,76,76,76,75,78,78,75,78,82
376201-ตาก จ.ตาก,Nov-06,76,77,77,75,75,73,76,73,73,71,71,77,78,77,79,77,76,74,75,75,69,66,65,66,66,63,66,69,71,70,-,73
376201-ตาก จ.ตาก,Dec-06,64,69,74,70,71,69,73,74,74,73,71,71,70,71,71,69,67,68,65,64,66,62,64,62,66,66,66,66,68,66,66,68
376201-ตาก จ.ตาก,Jan-07,65,64,60,61,66,66,68,67,67,65,69,65,67,68,65,60,63,65,60,44,47,51,64,68,66,62,61,63,58,60,59,62
376201-ตาก จ.ตาก,Feb-07,61,56,60,60,54,55,60,62,64,61,56,58,55,55,43,40,45,49,42,38,42,41,43,45,46,40,49,40,-,-,-,51
376201-ตาก จ.ตาก,Mar-07,45,32,33,36,34,29,33,30,40,39,40,48,45,47,34,30,39,40,47,52,56,50,41,32,37,47,40,44,48,53,50,41
376201-ตาก จ.ตาก,Apr-07,38,32,32,48,54,47,56,54,57,50,59,67,67,68,71,59,49,44,59,56,39,41,42,36,46,68,63,63,69,76,-,54
376201-ตาก จ.ตาก,May-07,77,84,86,88,94,92,91,81,80,82,91,90,87,88,90,81,77,87,79,77,76,74,68,61,62,62,61,62,68,80,74,79
376201-ตาก จ.ตาก,Jun-07,64,63,67,75,75,72,71,71,65,63,63,65,68,68,67,61,66,72,82,83,81,74,66,73,77,89,85,83,82,75,-,72
376201-ตาก จ.ตาก,Jul-07,71,72,74,73,73,79,73,71,64,63,63,67,68,70,76,73,70,65,65,73,81,77,72,85,72,70,69,70,78,82,70,72
376201-ตาก จ.ตาก,Aug-07,66,68,65,64,67,64,64,74,86,81,89,85,74,70,66,68,64,63,61,61,64,65,77,78,64,63,61,69,81,86,89,71
376201-ตาก จ.ตาก,Sep-07,85,76,74,68,86,85,83,69,64,69,73,88,82,79,83,82,84,89,90,92,85,81,77,69,68,72,81,76,83,88,-,79
376201-ตาก จ.ตาก,Oct-07,81,78,75,76,84,90,85,82,82,88,90,88,93,88,92,88,81,80,81,78,79,79,79,78,77,78,78,77,76,79,85,82
376201-ตาก จ.ตาก,Nov-07,84,85,78,80,79,77,79,76,74,71,72,78,81,85,81,75,75,77,84,75,77,77,75,71,74,72,72,75,74,72,-,77
376201-ตาก จ.ตาก,Dec-07,70,71,72,73,70,69,69,73,75,73,73,73,70,69,70,75,74,72,74,73,68,61,62,62,67,66,70,73,73,71,88,71
376201-ตาก จ.ตาก,Jan-08,66,63,66,68,68,68,68,70,69,63,57,54,55,60,65,65,67,66,66,62,57,61,62,65,66,71,67,72,66,56,61,64
376201-ตาก จ.ตาก,Feb-08,68,81,78,77,71,65,56,56,65,66,48,59,61,64,56,61,58,61,59,57,58,58,59,54,57,50,82,76,69,-,-,63
376201-ตาก จ.ตาก,Mar-08,59,62,57,54,54,57,59,57,59,59,60,47,52,52,55,52,37,37,44,57,51,40,42,63,66,48,44,40,43,48,61,52
376201-ตาก จ.ตาก,Apr-08,64,74,68,54,60,71,67,59,50,48,45,43,41,48,42,54,49,53,51,50,48,55,75,73,78,72,65,67,88,88,-,60
376201-ตาก จ.ตาก,May-08,78,79,86,71,61,59,57,56,52,65,86,88,92,91,87,85,77,73,64,72,61,63,61,63,62,68,64,68,73,64,68,71
376201-ตาก จ.ตาก,Jun-08,60,64,78,77,72,72,83,77,71,59,64,59,80,84,85,81,78,80,78,69,62,59,60,59,60,59,58,62,62,63,-,69
376201-ตาก จ.ตาก,Jul-08,69,68,73,63,65,69,69,70,68,64,61,63,69,72,64,66,60,73,84,85,79,66,66,84,88,86,73,71,71,67,70,71
376201-ตาก จ.ตาก,Aug-08,70,79,68,63,73,68,77,83,86,81,84,86,84,78,68,70,66,66,63,70,65,70,62,62,59,63,66,78,79,66,70,72
376201-ตาก จ.ตาก,Sep-08,80,81,72,63,81,85,86,82,80,74,81,92,92,70,71,66,66,71,89,76,73,66,65,66,67,72,77,71,61,74,-,75
376201-ตาก จ.ตาก,Oct-08,88,91,81,74,70,77,90,83,81,83,80,82,84,84,80,84,80,77,86,79,86,79,80,90,92,93,87,91,84,84,91,84
376201-ตาก จ.ตาก,Nov-08,91,82,81,83,88,85,81,85,82,75,75,76,76,76,74,72,76,77,79,76,75,77,79,76,77,73,71,69,74,73,-,78
376201-ตาก จ.ตาก,Dec-08,70,71,73,76,74,74,76,75,72,76,78,75,74,78,78,76,73,74,70,72,71,67,72,72,71,86,84,86,80,79,76,75
376201-ตาก จ.ตาก,Jan-09,77,71,76,75,76,72,72,71,75,71,70,70,66,67,68,69,68,68,67,66,68,68,66,67,66,64,63,65,64,64,58,69
376201-ตาก จ.ตาก,Feb-09,65,66,62,58,59,66,66,64,62,61,64,51,41,41,50,58,59,62,65,62,55,46,39,40,42,44,46,42,-,-,-,55
376201-ตาก จ.ตาก,Mar-09,57,59,53,45,40,39,45,36,47,40,32,33,40,74,69,60,60,77,65,70,72,63,71,68,58,74,70,62,53,54,67,57
376201-ตาก จ.ตาก,Apr-09,67,60,59,56,48,51,62,59,56,52,73,76,63,74,68,54,57,61,58,53,52,50,53,54,52,77,78,74,76,74,-,62
376201-ตาก จ.ตาก,May-09,58,75,81,81,69,61,56,54,55,67,79,79,80,86,87,83,80,78,77,76,76,67,58,65,67,69,60,72,86,82,86,73
376201-ตาก จ.ตาก,Jun-09,77,73,66,75,88,86,82,81,77,67,67,81,80,65,64,68,85,88,81,77,72,78,87,82,72,77,74,75,73,81,-,77
376201-ตาก จ.ตาก,Jul-09,81,75,73,75,89,91,76,68,63,64,62,64,71,85,74,65,69,69,68,74,78,73,64,73,73,79,73,72,71,72,74,73
376201-ตาก จ.ตาก,Aug-09,70,68,67,71,69,70,68,75,73,67,66,64,65,76,70,76,82,78,77,59,58,61,85,78,58,54,66,80,78,85,84,71
376201-ตาก จ.ตาก,Sep-09,80,68,66,62,64,67,79,72,66,62,65,65,74,70,63,67,83,88,71,67,63,67,77,78,81,89,86,77,68,66,-,72
376201-ตาก จ.ตาก,Oct-09,89,91,90,81,80,80,77,73,68,68,79,82,83,82,84,85,79,85,79,80,81,81,84,82,81,86,80,81,79,78,80,81
376201-ตาก จ.ตาก,Nov-09,79,75,72,78,77,75,76,76,73,74,71,76,75,69,63,74,74,68,77,77,77,78,72,77,70,69,70,71,68,72,-,73
376201-ตาก จ.ตาก,Dec-09,72,71,74,74,72,74,71,77,73,75,73,74,72,71,70,72,72,72,71,71,71,73,72,67,65,62,61,65,62,66,67,70
376201-ตาก จ.ตาก,Jan-10,62,63,64,68,67,79,89,88,86,77,69,70,72,70,71,74,72,67,67,63,66,73,74,73,72,72,78,73,65,61,60,71
376201-ตาก จ.ตาก,Feb-10,57,56,55,54,54,50,62,55,52,52,54,51,46,42,37,51,49,49,53,59,44,44,46,47,42,45,45,47,-,-,-,50
376201-ตาก จ.ตาก,Mar-10,41,42,38,36,38,43,33,40,47,53,53,53,40,41,48,52,55,57,58,57,52,49,32,32,35,47,58,66,58,53,45,47
376201-ตาก จ.ตาก,Apr-10,44,44,41,43,34,38,35,38,41,41,40,37,45,39,33,40,56,50,34,40,45,43,44,61,53,56,66,67,67,55,-,46
376201-ตาก จ.ตาก,May-10,67,63,62,48,41,45,51,44,38,43,52,56,50,45,41,61,65,63,59,54,52,52,53,52,58,67,57,49,60,66,63,54
376201-ตาก จ.ตาก,Jun-10,62,56,53,59,64,53,64,67,73,77,81,70,59,60,58,58,57,56,56,56,65,83,84,87,70,68,62,61,77,74,-,66
376201-ตาก จ.ตาก,Jul-10,83,87,84,84,74,74,62,61,64,61,60,60,60,77,78,72,60,83,87,84,72,66,67,77,67,66,81,87,85,85,67,73
376201-ตาก จ.ตาก,Aug-10,65,76,77,78,70,68,65,66,62,65,83,87,82,78,75,70,86,84,82,74,71,72,82,79,81,78,73,73,76,70,66,75
376201-ตาก จ.ตาก,Sep-10,70,83,85,68,67,64,66,65,82,78,81,87,86,84,88,89,81,82,82,73,67,70,85,88,81,79,83,82,86,83,-,79
376201-ตาก จ.ตาก,Oct-10,77,78,81,83,84,80,78,80,80,71,73,86,84,91,91,89,89,92,94,90,89,82,79,72,76,90,82,84,85,76,75,83
376201-ตาก จ.ตาก,Nov-10,79,85,72,66,73,73,76,74,74,71,76,73,75,75,75,80,77,80,80,77,78,79,79,76,78,78,78,77,78,77,-,76
376201-ตาก จ.ตาก,Dec-10,76,75,73,75,78,75,72,74,76,75,81,88,76,77,74,73,90,81,81,80,78,81,80,77,70,73,75,74,74,73,74,77
376201-ตาก จ.ตาก,Jan-11,74,76,74,74,76,74,71,75,70,67,83,75,74,74,75,65,69,72,71,69,68,68,68,67,68,71,66,62,67,61,62,70
376201-ตาก จ.ตาก,Feb-11,68,65,66,65,62,63,49,44,54,62,58,57,52,62,60,59,56,54,48,46,57,63,56,57,60,62,68,56,-,-,-,58
376201-ตาก จ.ตาก,Mar-11,56,70,71,69,62,49,44,61,67,65,63,60,65,70,72,91,92,85,74,63,48,54,66,70,73,67,79,85,92,84,75,69
376201-ตาก จ.ตาก,Apr-11,71,73,62,63,69,71,66,72,78,79,71,74,84,76,70,65,59,58,71,74,71,62,76,85,80,79,73,81,80,83,-,73
376201-ตาก จ.ตาก,May-11,84,81,81,77,81,80,81,81,87,77,66,60,63,84,88,85,82,86,76,67,69,73,62,65,75,82,86,85,81,79,79,78
376201-ตาก จ.ตาก,Jun-11,70,77,82,83,86,88,83,68,69,71,77,78,73,76,77,83,83,74,71,68,71,67,67,67,81,93,86,83,69,68,-,76
376201-ตาก จ.ตาก,Jul-11,79,84,86,85,77,61,63,65,64,63,68,77,80,81,70,86,73,77,79,88,81,77,68,76,82,81,67,67,63,64,81,75
376201-ตาก จ.ตาก,Aug-11,88,91,86,76,74,72,72,66,72,68,78,82,70,66,83,80,69,83,86,86,79,65,62,64,65,75,79,79,82,74,64,75
376201-ตาก จ.ตาก,Sep-11,65,76,63,65,69,83,74,67,74,81,90,90,90,82,81,72,66,65,69,81,89,80,78,74,65,66,81,82,71,65,-,75
376201-ตาก จ.ตาก,Oct-11,74,78,87,87,83,90,87,85,84,83,81,79,84,81,84,89,89,89,80,85,87,80,79,79,82,83,79,78,81,77,79,83
376201-ตาก จ.ตาก,Nov-11,78,76,77,77,78,79,74,73,68,72,76,78,75,75,73,72,73,73,75,74,75,72,74,70,73,75,75,73,74,73,-,74
376201-ตาก จ.ตาก,Dec-11,73,77,73,71,71,69,69,72,74,69,65,73,77,74,71,77,74,71,71,69,71,69,73,73,62,61,69,66,69,69,64,70
376201-ตาก จ.ตาก,Jan-12,67,66,68,71,72,74,70,68,69,67,67,64,66,78,58,54,50,52,60,65,56,55,57,52,50,57,57,58,60,68,72,63
376201-ตาก จ.ตาก,Feb-12,68,78,83,79,65,45,45,53,56,52,60,66,64,50,49,56,62,63,62,57,57,39,38,39,49,51,44,37,38,-,-,55
376201-ตาก จ.ตาก,Mar-12,42,40,35,35,38,39,38,40,50,72,76,70,68,65,63,52,43,44,43,33,45,45,46,47,59,60,54,53,44,28,53,49
376201-ตาก จ.ตาก,Apr-12,74,66,66,71,65,66,68,73,60,54,49,43,43,51,52,57,54,49,41,44,48,47,48,47,45,43,46,45,51,49,-,54
376201-ตาก จ.ตาก,May-12,47,49,47,59,71,90,82,70,59,56,55,54,53,53,55,67,68,74,84,72,61,58,63,59,62,67,82,84,87,80,83,66
376201-ตาก จ.ตาก,Jun-12,91,74,73,67,64,65,76,83,85,86,81,76,74,66,64,68,72,66,73,79,76,72,66,61,73,77,75,79,80,70,-,74
376201-ตาก จ.ตาก,Jul-12,70,80,79,65,66,78,76,73,80,68,59,62,64,69,74,65,65,77,82,74,68,65,68,91,81,71,82,78,76,75,69,72
376201-ตาก จ.ตาก,Aug-12,67,64,74,79,73,74,69,75,77,82,76,70,68,69,71,67,66,65,81,73,70,59,64,82,83,71,64,67,82,83,67,72
376201-ตาก จ.ตาก,Sep-12,64,63,65,74,77,84,93,91,85,81,78,67,68,79,84,88,81,76,73,81,79,73,63,66,73,80,87,86,80,79,-,77
376201-ตาก จ.ตาก,Oct-12,87,87,72,65,63,82,80,89,90,83,80,77,77,78,79,79,77,80,79,77,76,76,77,78,79,78,75,74,73,73,84,78
376201-ตาก จ.ตาก,Nov-12,79,78,78,75,76,75,76,75,74,73,76,88,81,80,77,77,78,84,82,78,78,75,76,78,80,81,81,83,85,83,-,79
376201-ตาก จ.ตาก,Dec-12,79,78,78,76,73,75,69,66,68,71,72,81,77,76,72,68,72,73,74,73,69,70,74,69,75,72,71,71,69,70,67,73
376201-ตาก จ.ตาก,Jan-13,71,71,72,72,72,73,71,66,61,62,65,59,63,64,69,71,70,64,69,68,69,67,68,64,66,57,64,72,73,75,91,68
376201-ตาก จ.ตาก,Feb-13,82,78,74,74,73,64,53,60,66,71,70,69,66,66,64,67,71,70,67,68,69,68,62,65,61,58,58,53,-,-,-,67
376201-ตาก จ.ตาก,Mar-13,58,60,64,87,77,71,68,65,50,51,42,40,42,55,57,63,49,43,45,41,43,40,38,40,36,40,48,48,43,49,45,52
376201-ตาก จ.ตาก,Apr-13,45,34,41,44,45,45,50,45,40,43,50,57,49,53,61,56,47,46,46,47,47,60,66,70,64,55,49,47,45,42,-,50
376201-ตาก จ.ตาก,May-13,44,45,52,57,69,66,60,59,53,54,67,66,61,60,54,54,53,57,68,65,65,57,61,72,78,83,68,60,58,60,78,61
376201-ตาก จ.ตาก,Jun-13,60,64,80,77,85,81,76,66,65,65,75,91,87,86,76,71,74,81,83,90,87,85,81,91,87,86,71,70,69,70,-,78
376201-ตาก จ.ตาก,Jul-13,67,66,70,71,77,76,82,78,84,91,91,85,68,68,71,70,69,71,68,70,70,71,72,90,81,89,83,84,88,94,84,77
376201-ตาก จ.ตาก,Aug-13,73,70,70,85,78,66,79,73,85,91,91,87,78,74,86,78,77,73,72,75,82,81,76,75,78,83,73,70,70,72,81,77
376201-ตาก จ.ตาก,Sep-13,86,80,67,63,66,74,80,83,83,82,82,89,87,92,85,85,86,78,69,85,88,82,74,75,82,84,81,86,83,83,-,81
376201-ตาก จ.ตาก,Oct-13,82,86,86,79,78,77,78,78,78,78,79,78,73,73,75,72,89,85,90,88,81,81,82,82,92,86,81,80,83,82,83,81
376201-ตาก จ.ตาก,Nov-13,87,82,82,81,77,75,73,80,85,79,76,78,77,93,84,81,80,84,83,82,81,79,78,81,82,82,81,80,78,74,-,80
376201-ตาก จ.ตาก,Dec-13,79,72,75,76,77,77,76,75,78,79,77,76,78,78,79,76,66,71,74,75,71,71,72,73,72,73,78,75,75,77,74,75
376202-แม่สอด จ.ตาก,Jan-04,79,79,79,80,81,80,80,80,80,81,82,93,87,85,81,80,82,81,78,81,65,66,64,65,61,62,65,68,66,68,67,76
376202-แม่สอด จ.ตาก,Feb-04,61,57,61,59,60,64,82,71,66,64,62,57,58,55,58,65,62,64,64,73,63,55,56,56,56,62,65,62,60,-,-,62
376202-แม่สอด จ.ตาก,Mar-04,57,58,54,57,60,56,56,46,43,53,52,53,54,55,64,58,61,54,45,50,53,44,46,55,59,61,56,59,60,62,66,55
376202-แม่สอด จ.ตาก,Apr-04,64,57,54,49,54,64,63,57,61,58,58,52,48,51,53,54,52,53,57,59,47,50,51,47,52,55,68,74,75,71,-,57
376202-แม่สอด จ.ตาก,May-04,67,65,74,72,75,87,86,77,72,76,83,80,79,75,84,76,76,90,91,92,90,86,79,79,76,78,87,80,80,86,83,80
376202-แม่สอด จ.ตาก,Jun-04,86,79,74,76,73,74,77,82,88,89,88,87,82,81,87,91,90,81,84,91,90,93,91,94,88,89,90,90,88,83,-,85
376202-แม่สอด จ.ตาก,Jul-04,83,81,81,82,86,87,88,83,89,86,88,85,86,82,79,77,86,87,86,85,87,85,84,84,86,85,85,84,82,83,83,84
376202-แม่สอด จ.ตาก,Aug-04,84,88,88,89,89,90,90,88,89,89,85,86,91,91,87,86,85,88,86,84,79,83,81,83,87,92,86,91,89,88,84,87
376202-แม่สอด จ.ตาก,Sep-04,83,83,84,87,80,86,86,90,88,89,86,83,83,87,77,81,89,86,82,85,86,86,83,79,77,79,75,86,81,78,-,84
376202-แม่สอด จ.ตาก,Oct-04,76,80,75,79,76,79,78,81,79,79,75,81,77,76,76,76,76,75,75,74,74,81,76,73,72,69,69,74,73,72,74,76
376202-แม่สอด จ.ตาก,Nov-04,73,70,70,72,71,70,71,72,70,74,75,72,69,69,72,71,72,69,71,70,70,68,67,66,66,72,69,69,71,70,-,70
376202-แม่สอด จ.ตาก,Dec-04,67,68,69,68,66,60,64,63,65,67,65,64,68,69,68,69,73,69,69,70,71,71,72,73,73,72,70,70,69,67,67,68
376202-แม่สอด จ.ตาก,Jan-05,63,65,68,68,67,68,66,66,69,68,67,70,68,65,67,66,68,70,73,74,71,70,71,71,68,63,64,64,66,68,68,68
376202-แม่สอด จ.ตาก,Feb-05,70,68,66,72,61,62,61,61,59,57,61,64,61,56,51,51,51,53,53,55,59,60,56,57,59,54,58,56,-,-,-,59
376202-แม่สอด จ.ตาก,Mar-05,54,58,63,59,53,55,51,56,62,65,72,68,58,58,65,59,56,55,67,74,62,55,52,53,57,60,59,56,53,56,52,59
376202-แม่สอด จ.ตาก,Apr-05,52,56,72,78,82,68,59,59,67,62,59,61,63,67,68,60,58,54,49,69,70,69,63,63,64,66,66,60,59,61,-,63
376202-แม่สอด จ.ตาก,May-05,63,59,58,54,59,58,77,80,74,75,77,77,75,71,66,63,65,71,65,78,80,73,73,70,76,76,74,75,70,76,81,71
376202-แม่สอด จ.ตาก,Jun-05,82,90,87,84,91,85,88,81,88,90,92,91,81,86,83,90,89,87,85,86,87,84,88,84,87,83,88,84,82,83,-,86
376202-แม่สอด จ.ตาก,Jul-05,82,84,87,84,80,78,83,84,86,87,83,81,90,80,80,77,75,80,88,86,83,87,91,91,93,91,93,90,90,90,93,85
376202-แม่สอด จ.ตาก,Aug-05,92,89,90,89,91,91,90,91,85,82,90,89,90,86,88,91,89,92,92,91,90,85,81,83,82,83,79,81,83,83,80,87
376202-แม่สอด จ.ตาก,Sep-05,85,79,87,87,88,87,88,84,82,88,87,82,80,83,91,85,81,80,82,88,87,84,82,81,80,78,79,87,87,83,-,84
376202-แม่สอด จ.ตาก,Oct-05,81,80,80,85,82,80,86,78,77,72,71,74,85,88,76,76,74,73,73,74,71,67,71,73,75,79,81,82,82,80,83,78
376202-แม่สอด จ.ตาก,Nov-05,83,82,81,83,83,83,83,84,85,85,81,80,79,80,81,81,83,76,74,74,72,71,74,74,71,74,74,73,73,75,-,78
376202-แม่สอด จ.ตาก,Dec-05,74,76,76,77,75,73,71,68,73,73,72,71,73,70,69,64,61,65,67,70,69,58,54,61,71,88,84,80,74,72,71,71
376202-แม่สอด จ.ตาก,Jan-06,70,74,73,72,72,70,70,68,69,68,71,72,69,71,71,67,72,66,68,71,70,74,73,68,67,67,67,67,67,67,69,70
376202-แม่สอด จ.ตาก,Feb-06,67,67,64,63,66,66,65,65,67,65,65,67,65,67,64,62,61,61,59,60,63,66,66,62,61,61,58,56,-,-,-,64
376202-แม่สอด จ.ตาก,Mar-06,59,61,58,63,66,60,57,60,61,62,63,57,58,59,61,60,58,57,61,65,63,64,57,56,58,51,51,53,70,87,78,61
376202-แม่สอด จ.ตาก,Apr-06,76,67,68,67,65,62,63,65,63,61,59,60,63,66,70,73,70,71,78,73,72,71,72,64,71,74,72,88,82,78,-,69
376202-แม่สอด จ.ตาก,May-06,73,71,71,68,67,67,66,69,70,71,79,75,73,77,84,87,79,87,90,90,91,94,88,87,82,78,79,78,81,82,88,79
376202-แม่สอด จ.ตาก,Jun-06,87,80,82,82,82,84,81,81,82,86,89,84,80,77,78,83,79,80,86,85,87,88,85,86,84,84,86,84,87,88,-,84
376202-แม่สอด จ.ตาก,Jul-06,92,91,83,89,87,94,96,92,92,91,91,86,86,87,83,86,86,89,92,82,84,87,84,79,82,87,90,86,87,87,90,88
376202-แม่สอด จ.ตาก,Aug-06,86,83,83,92,86,80,77,80,89,82,88,88,87,89,87,88,87,87,83,86,90,92,91,85,86,87,90,84,81,88,94,86
376202-แม่สอด จ.ตาก,Sep-06,86,86,81,79,79,76,78,81,80,88,89,84,83,81,85,87,88,81,84,86,82,82,85,80,80,89,88,89,84,82,-,83
376202-แม่สอด จ.ตาก,Oct-06,83,85,90,85,83,83,87,86,86,83,87,84,84,80,80,78,82,82,79,78,77,76,76,75,75,72,75,75,75,73,75,80
376202-แม่สอด จ.ตาก,Nov-06,75,74,74,74,74,73,73,72,72,73,72,71,72,75,73,78,74,75,74,75,75,73,72,73,71,72,73,72,74,73,-,73
376202-แม่สอด จ.ตาก,Dec-06,73,72,76,71,70,71,72,73,71,71,71,72,72,73,70,65,56,64,65,75,63,58,62,62,65,67,67,66,65,67,66,68
376202-แม่สอด จ.ตาก,Jan-07,70,70,69,71,74,68,68,67,65,66,66,67,70,68,65,65,64,69,65,61,59,61,65,68,66,67,64,61,58,60,58,66
376202-แม่สอด จ.ตาก,Feb-07,56,57,57,61,61,60,63,64,65,65,64,66,65,58,55,57,58,60,55,57,54,53,56,59,59,59,62,60,-,-,-,60
376202-แม่สอด จ.ตาก,Mar-07,58,49,53,50,52,47,53,51,56,49,47,53,53,54,52,49,55,49,55,64,69,64,54,48,61,66,61,60,59,59,59,55
376202-แม่สอด จ.ตาก,Apr-07,51,45,47,48,50,51,50,54,55,51,58,56,63,64,65,67,64,59,54,53,51,53,52,54,56,59,59,59,61,60,-,56
376202-แม่สอด จ.ตาก,May-07,59,72,84,87,94,89,84,75,76,82,88,88,91,87,86,83,82,89,86,87,84,87,80,74,76,83,79,76,76,78,84,82
376202-แม่สอด จ.ตาก,Jun-07,82,79,77,77,85,81,83,84,82,76,77,81,82,82,78,76,80,77,82,72,80,80,74,79,86,84,89,87,86,88,-,81
376202-แม่สอด จ.ตาก,Jul-07,90,88,90,88,91,89,84,86,85,81,80,82,87,91,91,88,84,85,86,90,91,83,81,90,79,76,76,76,81,78,79,85
376202-แม่สอด จ.ตาก,Aug-07,82,87,80,83,87,88,85,85,89,87,91,84,83,86,86,88,86,81,82,80,79,82,86,84,82,79,76,81,83,87,88,84
376202-แม่สอด จ.ตาก,Sep-07,84,85,83,84,84,86,86,80,81,84,85,84,84,80,81,84,85,88,90,87,86,84,85,82,81,79,83,80,82,86,-,84
376202-แม่สอด จ.ตาก,Oct-07,81,80,80,85,95,93,90,82,85,90,84,82,85,85,81,82,77,75,77,75,76,76,77,74,73,76,75,75,76,75,79,81
376202-แม่สอด จ.ตาก,Nov-07,73,76,75,75,78,75,71,73,68,66,67,70,74,77,72,71,71,76,72,71,75,72,71,65,70,73,71,69,70,68,-,72
376202-แม่สอด จ.ตาก,Dec-07,71,70,69,70,71,72,71,73,74,73,75,75,72,72,72,75,74,72,71,73,74,70,72,71,70,70,73,79,76,72,91,73
376202-แม่สอด จ.ตาก,Jan-08,64,56,60,66,65,66,68,70,71,71,67,68,65,64,67,68,67,68,69,68,65,68,64,63,64,67,67,84,82,69,70,67
376202-แม่สอด จ.ตาก,Feb-08,85,79,74,70,65,63,59,60,63,64,58,58,62,66,63,64,61,62,60,61,58,56,62,60,59,58,71,73,64,-,-,64
376202-แม่สอด จ.ตาก,Mar-08,59,56,55,52,51,56,57,57,58,58,56,51,55,59,61,57,55,59,57,61,58,53,54,59,60,58,58,59,62,60,76,58
376202-แม่สอด จ.ตาก,Apr-08,75,74,72,61,67,71,71,66,66,61,62,62,57,58,55,52,56,63,63,65,59,69,74,74,77,69,76,80,88,94,-,68
376202-แม่สอด จ.ตาก,May-08,87,85,90,87,82,81,75,73,73,76,82,79,84,91,88,82,80,83,84,78,76,79,77,75,74,74,80,84,86,85,82,81
376202-แม่สอด จ.ตาก,Jun-08,80,84,83,88,82,87,86,84,77,75,77,79,82,86,89,87,90,85,85,80,78,77,78,77,79,87,82,84,84,87,-,83
376202-แม่สอด จ.ตาก,Jul-08,87,84,83,84,86,88,85,83,83,87,85,84,89,89,87,88,84,86,88,84,82,84,85,86,88,83,87,91,88,85,91,86
376202-แม่สอด จ.ตาก,Aug-08,84,85,83,85,87,90,93,88,75,89,93,91,87,89,88,85,87,87,82,79,83,84,79,77,78,80,76,77,80,76,78,84
376202-แม่สอด จ.ตาก,Sep-08,82,80,76,80,81,84,83,83,87,81,90,95,86,83,85,86,83,83,91,86,87,85,81,88,89,89,92,82,79,82,-,85
376202-แม่สอด จ.ตาก,Oct-08,89,84,85,81,78,81,87,81,85,83,79,87,83,82,78,81,75,75,71,75,79,85,83,83,83,86,88,82,81,86,93,82
376202-แม่สอด จ.ตาก,Nov-08,94,84,81,82,83,84,85,80,78,73,68,69,70,77,75,75,74,74,72,67,74,76,75,74,74,73,71,68,68,69,-,76
376202-แม่สอด จ.ตาก,Dec-08,68,69,73,74,71,74,75,78,74,72,74,74,74,75,73,73,72,73,71,71,72,71,70,69,68,85,82,81,78,76,73,74
